FIPS,2010 MR,2011 MR,2012 MR,2013 MR,2014 MR,2015 MR,2016 MR,2017 MR,2018 MR,2019 MR,2020 MR,2021 MR,2022 MR
08015,7.96,9.47,5.69,8.87,6.0,15.75,11.98,14.35,8.28,14.16,26.22,23.32,29.23
08017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08019,5.33,4.51,14.0,5.01,15.57,5.13,0.0,8.26,0.0,8.89,23.32,0.0,33.15
08021,15.74,43.38,30.07,32.52,34.52,32.03,26.05,33.56,0.0,32.38,53.76,52.21,75.1
08023,13.54,22.21,22.29,36.82,24.37,0.0,0.0,0.0,13.72,20.36,33.31,0.0,53.31
08025,0.0,0.0,9.52,9.29,0.0,0.0,11.2,10.21,13.43,0.0,20.9,41.86,22.3
08027,14.46,0.0,11.19,27.87,0.0,28.73,19.11,0.0,25.92,0.0,41.8,0.0,0.0
08029,0.0,22.44,17.59,6.78,13.49,22.22,16.66,26.38,6.52,35.3,26.35,41.06,31.69
08031,21.16,26.29,19.87,18.32,20.18,17.14,18.47,21.57,21.49,23.65,41.06,51.16,41.92
08033,0.0,0.0,0.0,0.0,2.63,0.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0
08035,8.06,9.58,10.06,9.81,7.31,6.51,11.26,8.95,7.29,9.11,13.31,11.38,11.44
08037,7.36,8.47,5.24,4.45,7.48,5.72,8.94,13.85,3.66,10.72,19.08,17.48,34.26
08039,8.77,9.78,13.39,10.85,14.91,11.12,16.86,12.16,16.74,12.98,23.7,44.23,29.8
08041,12.7,15.54,15.5,16.79,20.95,21.65,24.26,26.46,26.2,26.51,36.66,46.89,50.37
08043,13.02,12.09,12.19,21.6,12.49,23.41,33.72,25.23,24.99,19.73,41.78,28.19,42.32
08045,7.78,19.55,10.27,10.7,6.87,9.19,22.08,16.26,5.06,16.65,18.22,17.7,19.27
08047,0.0,0.0,13.16,0.0,15.38,0.0,0.0,0.0,0.0,10.19,20.74,15.29,0.0
08049,5.3,0.0,11.14,0.0,14.39,0.0,6.23,10.07,4.89,0.0,15.04,10.51,69.76
08051,3.75,11.22,6.81,0.0,6.4,12.25,7.66,10.99,0.0,15.7,13.18,18.08,19.01
08053,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08055,10.28,8.88,11.97,24.09,6.95,27.77,10.68,7.66,18.66,16.04,34.89,44.74,32.91
08057,0.0,0.0,12.37,0.0,16.6,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0
08059,10.66,13.52,14.85,15.04,15.76,15.38,15.91,16.53,16.55,16.47,25.89,30.71,29.68
08061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,0.0
08063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08065,8.39,7.92,0.0,7.59,0.0,10.59,0.0,15.06,0.0,11.89,26.46,22.61,29.78
08067,2.92,4.1,19.08,3.76,5.92,18.29,14.9,8.76,7.4,12.13,12.23,19.56,33.56
08069,13.35,17.35,13.53,19.3,16.97,14.99,11.76,14.54,14.26,14.57,15.54,22.07,17.99
08071,5.91,6.72,10.53,15.1,8.34,78.25,5.72,7.42,10.79,8.76,16.38,109.34,23.42
08073,0.0,0.0,8.24,0.0,8.9,0.0,9.98,0.0,11.99,0.0,17.52,26.3,19.3
08075,2.47,3.49,3.02,2.58,1.96,3.44,2.94,0.0,2.07,3.7,6.16,13.39,5.12
08077,14.99,22.44,17.59,13.55,13.49,22.22,16.66,26.38,13.05,18.81,26.35,23.52,24.58
08079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08081,1.36,12.86,9.43,0.0,16.93,8.92,20.83,8.2,0.0,18.17,15.53,25.04,20.37
08083,4.38,5.12,0.0,4.69,7.08,8.15,37.04,8.99,8.38,14.34,13.85,42.02,24.63
08085,3.75,11.22,10.5,6.78,8.99,11.18,8.33,13.19,4.89,18.04,13.18,16.53,38.8
08087,8.67,11.25,10.5,9.53,8.9,10.39,10.65,8.25,10.77,10.77,20.52,35.1,19.52
08089,4.82,6.64,7.46,9.29,6.95,26.74,8.11,13.62,10.22,8.76,20.9,46.7,23.3
08091,0.0,0.0,0.0,1.96,2.74,0.0,0.0,0.0,0.0,7.81,0.0,0.0,0.0
08093,9.87,10.75,10.58,13.88,11.5,14.61,14.18,17.33,12.06,15.61,30.1,24.76,34.65
08095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08097,8.9,13.18,7.52,0.0,6.5,13.31,11.22,17.48,4.35,15.78,20.66,19.77,20.95
08099,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08101,14.46,19.93,22.38,27.87,27.8,28.73,23.62,30.64,26.86,35.03,41.81,41.86,46.6
08103,0.0,19.55,10.29,0.0,13.45,0.0,22.08,13.24,0.0,23.72,18.22,30.94,19.27
08105,0.0,16.79,8.02,0.0,0.0,17.58,10.62,13.59,6.42,11.05,28.57,35.15,38.14
08107,4.09,9.78,11.28,1.8,13.66,4.69,13.27,12.86,2.57,11.84,12.87,16.84,27.08
08109,5.21,5.37,0.0,8.44,0.0,14.38,0.0,0.0,9.72,7.8,25.17,25.8,18.39
08111,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0
08113,0.0,0.0,4.32,2.26,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,9.7
08115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08117,6.83,5.09,8.19,6.62,9.02,6.58,4.73,12.8,4.02,8.17,22.82,15.07,40.32
08119,10.47,12.88,13.47,13.88,14.67,14.51,21.29,19.29,18.76,17.36,29.41,40.12,33.45
08121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,13.49,25.57,0.0
08123,11.07,13.15,10.62,11.12,13.69,13.68,12.88,11.16,12.41,15.1,15.27,28.82,21.42
08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,4.26,0.0
09110,19.35,17.31,21.24,22.96,33.05,36.02,50.07,59.69,53.54,55.94,69.81,68.45,41.26
09120,1.5,1.71,1.96,2.74,2.48,3.35,4.28,4.11,4.42,4.62,5.6,6.09,37.24
09130,16.84,14.74,19.34,15.08,23.44,27.96,33.81,33.56,43.82,36.6,42.23,42.24,32.74
09140,7.41,7.84,7.6,11.16,11.82,15.41,16.96,19.81,19.86,23.7,27.09,30.4,40.25
09150,15.53,14.74,13.54,18.46,28.64,30.59,33.3,39.9,36.33,48.61,44.56,47.33,40.93
09160,9.49,7.57,11.58,17.84,24.88,26.39,21.53,27.58,37.13,36.37,39.09,32.11,46.27
09170,8.14,9.14,7.67,11.18,10.57,15.17,18.14,20.95,18.7,24.48,28.47,34.8,37.87
09180,10.23,12.95,15.58,20.49,19.71,25.8,32.68,31.05,33.23,39.94,38.75,49.63,32.74
09190,5.75,6.18,7.4,10.55,10.5,13.41,15.75,15.84,17.9,18.4,21.81,22.55,34.22
10001,16.63,20.02,19.09,19.48,23.26,21.9,25.74,23.19,35.84,35.4,35.94,53.22,50.82
10003,15.6,16.24,14.83,17.65,20.08,20.47,28.91,41.62,44.87,47.61,45.95,54.57,56.3
10005,17.25,19.47,13.77,17.42,18.02,21.33,34.51,28.4,37.51,44.83,49.66,41.61,50.79
11001,12.96,13.92,12.18,15.78,14.57,18.59,39.49,44.67,36.16,44.07,59.48,67.16,67.13
12001,10.11,10.03,9.15,7.89,8.58,10.77,12.14,10.11,7.78,10.78,16.59,15.76,22.18
12003,13.04,13.09,16.6,14.92,14.44,15.58,20.61,24.52,20.84,20.2,33.82,48.76,53.95
12005,15.99,7.06,11.05,11.43,16.76,16.52,27.18,18.52,19.97,32.05,32.69,47.44,33.49
12007,18.22,16.58,13.6,13.67,12.08,16.14,20.94,19.58,18.44,18.67,27.63,38.54,35.01
12009,25.21,23.0,21.01,19.24,19.93,27.28,31.08,41.92,43.23,51.0,59.33,56.44,28.86
12011,14.99,13.59,12.89,10.82,11.77,14.76,27.86,28.67,22.75,25.96,36.21,36.15,33.85
12013,5.33,3.53,4.91,0.0,16.76,0.0,9.06,18.52,19.97,32.05,28.28,21.97,31.75
12015,6.88,6.85,14.43,15.28,8.31,8.66,9.53,6.04,7.57,11.12,15.41,27.71,28.62
12017,24.07,26.42,29.42,19.39,18.65,19.14,42.47,25.4,33.12,32.07,43.79,59.46,46.76
12019,13.62,14.04,18.01,19.35,14.51,22.55,34.08,26.86,27.31,26.45,34.72,38.23,31.78
12021,14.0,13.41,12.03,10.01,13.76,15.11,13.97,17.7,15.06,21.3,24.17,30.31,29.4
12023,26.65,7.61,25.01,19.25,19.16,16.09,4.78,24.42,24.11,18.13,17.89,34.1,26.42
12027,0.0,18.33,14.76,18.03,16.52,21.03,25.29,22.64,18.76,26.32,33.26,33.97,30.5
12029,8.99,6.51,39.98,5.41,7.34,14.92,8.08,24.78,25.86,0.0,18.95,40.76,33.57
12031,17.24,17.11,18.87,16.14,16.49,18.51,43.18,47.23,31.89,41.03,53.89,53.7,51.06
12033,11.42,11.37,10.9,8.17,13.2,18.97,14.28,17.54,26.3,28.9,44.67,66.38,74.8
12035,13.58,18.49,12.2,12.01,13.67,13.28,14.77,18.1,16.95,26.94,40.52,23.98,33.94
12037,0.0,1.78,0.0,0.0,9.96,2.46,0.0,13.74,14.6,20.96,14.55,17.3,34.11
12039,3.58,2.02,1.9,1.96,6.5,1.4,3.52,9.25,6.7,11.71,21.46,13.58,29.95
12041,0.0,0.0,25.32,0.0,11.66,14.02,0.0,21.02,19.13,11.82,18.94,31.7,30.35
12043,0.0,15.79,15.48,15.56,13.84,16.44,23.54,24.68,24.75,23.3,33.54,36.41,32.35
12045,0.0,3.53,3.68,0.0,16.76,5.51,0.0,18.52,19.97,32.05,23.67,21.58,33.8
12047,10.07,4.62,0.0,9.95,6.39,10.73,0.0,19.87,0.0,9.06,13.4,20.15,30.82
12049,14.9,20.12,13.78,17.21,17.55,20.13,26.31,22.85,20.55,23.85,37.28,34.92,32.72
12051,12.3,0.0,15.08,13.78,12.89,16.74,22.76,25.08,23.9,23.47,31.5,39.69,24.19
12053,32.99,23.69,17.88,26.94,15.35,17.37,21.33,20.37,23.05,28.36,34.71,54.83,47.85
12055,13.16,21.29,12.23,19.46,18.32,11.06,23.78,18.47,19.92,22.59,43.14,35.82,29.35
12057,21.4,19.33,14.87,12.93,12.38,13.05,16.49,16.75,18.86,19.02,32.91,36.19,37.67
12059,11.19,7.06,15.79,0.0,0.0,7.6,14.13,15.6,16.59,23.2,25.84,37.1,33.03
12061,15.94,18.0,14.94,10.56,18.65,14.2,21.11,14.9,24.14,19.38,24.0,38.49,29.88
12063,8.39,5.33,7.42,5.46,8.13,5.07,9.99,14.89,14.71,19.61,23.87,27.26,28.82
12065,2.1,0.0,15.36,2.66,0.0,0.0,4.36,10.68,11.85,7.57,9.69,27.76,26.48
12067,3.0,3.26,29.45,2.71,5.5,14.12,0.0,23.53,20.72,5.91,0.0,35.09,32.79
12069,13.13,14.28,9.89,10.06,12.67,14.73,13.72,24.57,13.18,27.78,27.16,36.13,34.38
12071,17.13,15.21,10.38,9.23,12.66,14.53,20.49,31.38,31.14,28.16,39.83,38.83,38.66
12073,4.72,5.4,4.58,5.32,6.34,5.59,9.03,8.96,9.23,9.88,14.55,15.37,16.81
12075,26.96,13.02,39.98,10.82,14.68,14.92,24.25,24.78,25.86,18.37,37.9,40.76,37.56
12077,0.0,0.0,0.0,1.6,9.66,0.0,0.0,13.26,13.49,19.45,19.16,0.0,29.76
12079,3.74,2.23,16.22,4.26,0.0,8.46,2.62,16.97,12.83,7.35,8.92,27.47,31.33
12081,24.16,22.93,14.38,21.05,25.87,40.73,46.02,35.27,24.57,30.75,32.83,36.35,36.12
12083,17.81,15.64,15.22,16.01,16.81,14.86,42.4,37.25,36.67,30.64,51.4,50.53,52.72
12085,15.04,18.98,12.77,17.19,13.04,16.64,23.31,26.26,31.07,23.6,34.55,33.14,23.46
12086,3.93,4.81,5.21,4.32,5.26,7.54,11.06,11.81,9.34,11.04,13.74,13.59,14.14
12087,24.63,32.49,14.7,15.72,14.26,25.81,37.94,24.67,23.99,37.72,33.83,47.46,44.06
12089,21.82,17.52,24.12,21.13,8.24,18.51,27.29,29.01,23.3,16.93,45.0,29.73,38.82
12091,10.51,11.99,11.05,6.19,10.69,23.15,21.87,19.71,27.02,25.62,32.89,38.92,54.05
12093,13.3,32.39,27.87,14.85,15.26,25.34,24.87,24.04,31.3,23.71,30.74,42.22,49.49
12095,13.53,12.92,11.23,10.04,14.13,15.14,16.43,16.98,18.83,20.17,25.21,29.66,25.88
12097,10.05,14.48,12.53,10.72,13.22,12.96,15.48,18.46,22.28,19.16,23.62,29.26,26.98
12099,18.03,15.8,14.15,17.34,16.88,22.42,40.59,41.87,27.52,30.6,37.54,37.45,32.66
12101,38.09,32.16,23.81,21.66,21.63,22.69,30.06,29.49,31.13,35.38,51.72,50.51,54.86
12103,30.99,27.36,25.07,19.91,20.25,20.0,26.85,25.86,30.56,40.92,50.98,56.66,56.15
12105,15.78,18.7,13.63,15.41,14.65,14.77,19.97,21.12,20.62,20.56,27.8,32.25,29.97
12107,30.93,25.66,13.63,13.78,13.15,15.09,16.6,21.78,20.23,18.79,25.4,43.15,32.12
12109,11.58,11.23,9.89,9.06,10.55,10.15,15.74,16.82,12.59,11.71,19.37,17.1,20.53
12111,19.44,17.12,14.09,13.25,15.81,17.08,33.28,27.75,22.73,21.93,26.1,29.11,29.83
12113,15.19,16.22,11.99,8.07,10.4,16.16,12.32,17.79,16.17,17.9,31.72,35.57,35.31
12115,21.87,22.24,18.65,17.16,13.6,23.67,21.81,30.78,22.97,23.75,37.66,36.01,27.9
12117,16.8,14.12,11.14,12.61,12.43,14.69,18.66,23.34,20.95,16.32,28.89,33.18,28.82
12119,23.64,21.82,18.31,13.08,16.63,13.46,12.1,9.59,13.98,15.1,21.58,24.33,25.52
12121,9.88,1.63,12.5,7.32,8.52,13.41,0.0,22.99,12.06,11.23,22.3,27.12,35.23
12123,0.0,3.26,39.98,3.59,0.0,9.37,3.57,24.78,25.86,2.96,9.29,40.76,31.04
12125,18.33,13.3,16.09,13.93,13.57,14.33,16.54,19.66,17.79,16.95,23.98,34.29,34.39
12127,22.44,18.19,17.31,20.17,14.78,18.92,21.35,26.17,32.51,33.62,58.59,61.83,55.08
12129,1.57,1.8,1.53,2.66,3.17,1.86,3.01,8.96,9.23,9.88,14.55,34.59,34.11
12131,11.27,8.29,17.37,4.4,8.33,13.0,16.35,14.63,16.81,20.25,26.09,51.21,37.21
12133,13.63,7.06,14.21,5.28,8.36,10.79,21.76,16.58,18.39,26.15,27.55,41.97,35.35
13001,2.4,3.56,1.57,0.0,23.53,5.16,8.08,16.89,6.42,4.6,23.42,31.18,42.66
13003,0.0,3.45,0.0,2.41,15.02,0.0,6.65,11.62,8.51,4.79,25.65,12.03,45.22
13005,0.48,3.46,0.0,0.0,37.89,0.0,0.0,17.84,0.0,6.57,30.67,36.28,39.17
13007,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,6.86,11.82,11.54,17.31
13009,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,14.85,32.19
13011,21.17,21.47,20.53,0.0,24.23,19.3,17.7,14.7,19.95,28.21,20.58,53.87,35.08
13013,18.74,12.5,15.68,14.95,17.75,15.94,16.86,21.5,17.32,18.02,16.36,24.23,42.55
13015,21.97,18.92,15.89,11.85,17.69,20.44,19.27,24.75,18.8,19.49,31.07,43.3,35.46
13017,0.0,0.0,0.0,0.0,0.0,0.13,2.74,11.62,0.0,0.13,0.0,12.67,0.0
13019,0.0,0.8,0.0,1.75,0.0,0.0,5.59,15.06,11.09,3.58,11.05,12.05,28.2
13021,9.0,12.79,6.39,9.69,8.45,10.41,10.47,13.08,7.84,7.83,10.48,22.33,21.13
13023,0.0,0.0,0.0,3.91,2.01,3.78,4.96,9.29,0.0,0.0,3.96,20.07,19.21
13025,7.27,13.23,11.99,15.15,16.39,18.51,19.65,22.82,15.07,8.13,30.59,36.88,39.3
13027,2.04,0.6,5.98,0.0,0.53,4.16,4.36,0.0,8.99,7.9,0.0,20.6,28.78
13029,7.6,0.0,4.66,5.56,6.78,4.88,10.65,15.71,7.26,5.78,11.92,18.32,22.81
13031,3.7,0.0,2.05,1.11,3.18,1.22,6.17,12.91,3.21,0.56,20.64,19.15,28.5
13033,9.46,5.47,7.09,5.88,6.87,9.06,10.17,19.12,11.7,6.77,29.69,42.0,53.5
13035,9.21,12.4,14.98,11.94,12.38,15.21,15.52,14.17,14.61,10.37,18.2,42.67,24.95
13037,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.0
13039,10.91,19.84,18.85,21.6,4.12,18.51,20.74,23.88,18.1,10.33,35.36,34.13,24.56
13043,0.0,0.0,0.0,0.0,4.08,0.0,2.73,14.34,1.6,0.0,11.68,9.58,33.18
13045,17.19,22.49,14.34,15.13,18.41,16.59,24.94,28.86,14.39,26.67,27.95,40.99,39.33
13047,20.33,15.5,30.75,14.4,19.81,18.17,31.63,33.06,13.86,17.76,25.0,27.78,36.32
13049,0.0,0.0,19.86,19.22,0.0,18.51,24.02,25.8,18.31,0.0,35.09,37.17,41.26
13051,9.81,9.21,9.41,11.13,8.82,9.76,12.11,13.08,14.52,13.13,23.84,24.97,29.89
13053,0.0,0.0,2.77,2.63,3.82,0.0,0.0,3.22,6.78,15.01,13.44,29.43,11.34
13055,18.17,16.16,19.07,25.06,13.26,19.57,19.73,23.93,40.34,22.22,27.36,28.75,30.79
13057,12.13,10.99,10.84,14.66,16.88,21.62,20.69,15.35,20.07,11.98,21.11,20.39,19.91
13059,19.29,12.78,11.64,9.07,9.1,9.68,13.63,10.23,9.42,15.58,13.3,20.98,28.49
13061,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.31,0.0,0.0
13063,7.71,8.41,11.66,7.57,7.1,9.49,7.87,12.62,8.63,6.84,16.06,19.52,19.56
13065,0.0,6.9,0.0,0.0,0.0,0.0,3.34,0.0,0.0,9.58,20.6,0.0,42.7
13067,8.72,11.04,11.59,14.64,16.42,14.84,16.84,19.58,14.67,14.47,21.63,22.69,23.45
13069,0.0,0.84,0.95,1.39,13.43,0.03,4.57,23.25,25.53,4.06,13.22,19.29,21.4
13071,0.61,0.45,0.0,0.0,1.22,2.2,1.45,3.69,5.69,9.42,4.9,24.89,29.57
13073,12.09,8.59,12.16,8.12,12.93,12.5,13.56,16.49,15.56,13.4,16.84,21.3,25.24
13075,0.0,0.39,0.0,0.0,0.84,2.73,0.0,7.53,10.7,6.33,5.08,20.09,29.91
13077,14.04,11.57,12.98,9.01,9.59,11.56,11.39,16.07,13.71,11.45,13.92,21.34,18.31
13079,6.25,4.61,2.13,7.41,4.19,0.0,5.24,9.35,0.0,6.71,9.43,12.1,19.97
13081,0.0,0.0,0.99,0.02,0.83,0.0,0.31,0.0,1.12,4.4,1.2,17.25,50.74
13083,12.32,15.45,21.45,0.0,18.61,22.77,0.0,27.67,19.83,27.25,32.73,34.04,40.16
13085,17.63,14.45,11.62,21.4,15.3,17.75,16.4,22.41,43.85,9.86,21.75,25.38,34.37
13087,2.17,0.0,0.0,0.0,1.39,0.47,0.0,1.92,0.0,4.65,19.86,8.43,22.31
13089,6.21,6.57,7.07,5.19,8.17,10.75,10.27,10.09,11.5,13.43,14.17,20.06,22.94
13091,0.0,0.0,0.0,1.27,0.0,1.26,3.39,5.29,2.96,0.79,0.0,16.56,10.74
13093,0.0,0.0,0.34,0.0,2.01,0.0,3.96,0.0,3.22,0.0,2.97,14.18,18.88
13095,0.0,0.0,12.7,0.0,0.0,0.03,0.0,0.0,0.0,22.74,13.88,34.18,38.57
13097,11.33,11.25,7.46,8.07,18.74,12.79,22.5,17.38,18.58,17.77,21.62,15.09,21.04
13099,0.0,0.0,2.2,0.0,0.0,0.0,0.0,2.88,0.0,2.36,8.86,6.53,8.78
13101,0.0,4.78,0.0,9.62,0.0,5.36,0.0,12.21,0.0,0.0,0.0,12.09,33.32
13103,5.39,1.84,6.0,5.67,4.74,4.84,9.18,18.34,8.78,7.72,30.91,25.47,21.73
13105,12.4,9.74,9.1,6.8,14.1,8.35,12.95,8.83,14.27,19.11,32.4,27.4,44.0
13107,3.06,0.0,1.01,1.22,2.12,2.71,0.0,8.9,3.81,0.0,12.65,20.08,34.61
13109,5.18,0.0,0.0,0.0,4.98,0.0,8.08,15.78,0.0,0.28,0.0,0.0,25.37
13111,46.45,32.5,18.15,46.3,19.96,15.2,17.77,27.84,28.19,15.26,33.01,39.77,46.63
13113,9.83,10.21,14.85,9.73,12.77,13.55,12.63,13.33,14.17,16.61,9.5,19.08,9.83
13115,21.8,15.63,15.6,17.74,10.41,12.43,17.61,12.29,20.42,17.26,21.3,36.45,29.16
13117,9.12,15.4,7.98,9.72,14.68,16.48,9.95,13.6,8.88,12.28,8.77,13.07,18.71
13119,24.99,26.52,26.09,8.0,30.65,23.16,19.38,13.59,24.09,42.83,27.75,46.25,47.84
13121,11.95,10.32,9.72,12.6,14.05,14.45,15.83,15.75,16.19,14.57,19.03,26.56,27.08
13123,0.0,24.01,17.27,28.22,19.22,18.45,16.9,32.6,28.35,10.42,40.65,27.66,41.1
13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,30.66
13127,10.91,19.84,13.58,22.08,10.26,18.51,14.2,18.76,12.91,14.07,25.71,40.12,35.26
13129,15.62,23.37,17.37,17.17,16.6,17.56,17.57,20.74,19.07,14.26,27.69,22.32,28.84
13131,4.15,0.0,1.62,0.0,3.86,2.48,3.01,5.44,0.0,7.26,18.01,12.46,25.1
13133,4.62,5.07,3.13,5.87,0.0,6.03,0.0,6.35,5.76,0.0,5.87,14.09,26.54
13135,7.45,5.58,5.94,6.87,6.83,11.39,8.82,10.43,10.78,8.54,12.52,17.62,18.04
13137,23.23,20.99,20.46,9.72,20.77,14.99,19.05,21.05,17.59,29.87,28.23,27.79,25.28
13139,13.36,13.66,12.94,14.91,12.58,11.88,15.77,17.06,14.84,15.16,16.46,20.25,34.79
13141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,6.11,30.59
13143,48.64,12.61,16.49,12.33,19.94,34.66,34.43,21.64,8.66,13.63,49.37,30.52,35.1
13145,8.09,15.98,5.96,4.46,8.76,11.53,5.72,9.48,5.5,8.66,17.65,20.22,11.4
13147,23.45,23.13,21.99,12.42,29.39,19.06,20.28,0.0,21.24,33.01,32.76,39.74,47.78
13149,17.19,18.24,13.66,8.05,14.61,0.0,16.87,20.23,0.0,19.06,22.03,29.86,23.96
13151,13.73,15.91,9.09,11.84,14.49,12.4,18.04,12.4,15.64,12.36,15.89,15.5,21.34
13153,11.44,2.56,1.31,8.8,8.05,11.33,9.2,16.94,9.65,12.67,11.87,17.38,24.76
13155,0.0,0.0,0.0,0.0,0.0,0.07,3.23,17.44,12.21,1.9,0.0,0.0,10.46
13157,19.84,17.96,18.16,22.93,17.73,25.25,17.02,17.77,19.88,16.44,17.06,28.65,16.68
13159,5.11,10.08,8.59,11.28,6.53,12.54,8.27,13.31,9.83,6.21,17.28,25.15,28.82
13161,0.0,0.76,0.3,0.0,9.47,0.07,2.02,9.69,6.38,2.21,7.67,15.74,30.56
13163,6.14,2.56,0.0,3.16,3.66,6.27,5.8,9.74,9.92,0.0,6.93,21.75,39.31
13165,4.98,1.37,2.7,0.0,0.0,0.0,5.09,0.0,0.0,0.0,29.69,31.33,33.96
13167,1.23,0.0,0.0,0.0,0.29,2.36,0.0,5.07,2.57,0.0,0.0,14.65,33.01
13169,2.25,5.56,4.1,5.17,2.11,8.5,3.1,9.37,4.97,1.96,10.49,21.62,35.12
13171,6.24,11.07,12.01,8.34,8.85,18.54,10.15,12.34,16.38,10.34,18.74,36.8,27.38
13173,0.0,0.0,0.0,4.81,3.32,0.0,5.24,7.94,0.0,0.0,12.96,0.0,36.05
13175,0.0,0.0,0.0,0.78,0.4,1.07,1.52,6.19,1.46,0.11,0.79,22.2,32.22
13177,0.0,0.0,4.23,0.0,0.32,0.0,0.0,0.0,0.0,14.21,5.26,17.09,44.66
13179,9.44,3.07,3.24,3.34,6.86,4.88,12.79,15.85,7.26,9.16,11.92,22.83,27.93
13181,6.04,2.86,6.08,0.0,0.0,4.17,11.94,8.24,0.0,10.97,22.8,0.0,34.01
13183,10.17,3.07,0.0,0.0,6.86,4.88,14.2,17.3,7.26,11.62,11.92,30.18,35.03
13185,2.3,1.92,0.0,3.61,1.6,4.02,10.47,11.37,10.32,4.86,5.58,14.25,30.83
13187,29.9,14.06,12.28,27.54,13.94,10.96,16.08,33.46,29.34,13.42,23.74,37.93,31.61
13189,7.92,0.0,6.01,5.29,6.58,0.0,12.45,11.55,15.27,8.54,15.33,15.54,37.98
13191,10.91,8.66,6.79,0.0,10.01,9.42,14.2,18.76,9.14,14.07,18.57,31.48,35.09
13193,2.29,0.0,0.0,3.34,0.0,3.02,3.45,0.0,0.0,3.8,0.0,8.69,14.55
13195,21.75,16.89,17.4,8.46,42.38,17.15,12.73,10.4,17.78,26.97,22.29,42.09,63.55
13197,0.0,0.0,0.0,0.53,0.76,0.0,0.0,0.0,1.36,0.0,3.46,11.57,2.84
13199,8.32,13.73,9.14,4.61,8.55,13.76,0.0,11.32,9.34,9.67,17.19,25.23,13.44
13201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,16.28,0.0,8.78
13205,1.04,0.0,0.0,0.0,1.31,0.77,0.0,1.84,0.0,10.38,12.04,19.84,30.44
13207,5.65,8.89,8.02,8.97,6.69,11.04,7.81,11.1,9.71,7.24,14.21,28.47,33.98
13209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.99
13211,8.95,11.27,0.0,15.76,5.71,13.91,7.7,13.16,13.07,9.71,16.78,20.95,23.81
13213,25.23,40.45,25.39,28.01,27.91,17.44,14.47,24.5,25.05,12.73,29.89,29.92,34.2
13215,14.22,10.82,11.09,7.89,11.45,7.48,8.61,12.88,9.79,12.26,16.29,21.4,19.74
13217,12.33,14.88,10.79,12.69,12.46,11.38,13.08,14.8,10.04,12.53,19.42,19.94,21.25
13219,17.75,13.67,13.12,13.59,11.23,18.09,0.0,16.2,17.27,14.24,17.61,24.72,26.58
13221,11.12,6.61,8.06,0.0,10.73,8.62,0.0,9.21,9.94,14.2,14.61,17.56,37.97
13223,24.59,15.33,18.65,9.53,21.48,15.76,20.54,14.43,11.58,14.23,23.07,28.2,30.83
13225,4.58,1.41,0.0,8.8,0.0,3.78,4.6,8.47,3.22,6.34,5.94,8.69,14.82
13227,12.43,17.76,14.7,18.66,17.06,21.03,19.18,23.17,25.45,0.0,28.45,35.27,54.56
13229,3.07,8.66,2.55,5.6,30.72,9.26,9.83,20.41,8.68,7.63,30.64,36.48,44.9
13231,6.14,13.73,0.0,4.61,8.55,18.05,7.72,13.31,14.62,9.67,16.52,33.86,21.35
13233,26.52,12.5,16.66,12.86,17.38,20.82,18.37,20.66,13.35,12.92,32.68,52.88,36.61
13235,0.0,0.0,0.0,2.93,0.0,0.0,7.08,5.65,4.82,3.17,0.0,18.0,0.0
13237,0.75,4.08,2.54,5.41,0.0,8.2,1.93,7.03,5.6,0.65,8.4,13.72,29.25
